 0 ,  1 ,  2 ,  3 ,  4 ,  5 ,  6 ,  7 ,  8 ,  9 ,  10 ,  11 ,  12 ,  13 ,  14 ,  15 ,  16 ,  17 ,  18 ,  19 ,  20 ,  21 ,  22 ,  23 ,  24 ,  25 ,  26 ,  27 ,  28 ,  29 ,  30 ,  31 ,  32 ,  33 ,  34 ,  35 ,  36 ,  37 ,  38 ,  39 ,  40 ,  41 ,  42 ,  43 ,  44 ,  45 ,  46 ,  47 ,  48 ,  49 ,  50 ,  51 ,  52 ,  53 ,  54 ,  55 ,  56 ,  57 ,  58 ,  59 ,  60 ,  61 ,  62 ,  63 ,  64 ,  65 ,  66 ,  67 ,  68 ,  69 ,  70 ,  71 ,  72 ,  73 ,  74 ,  75 ,  76 ,  77 ,  78 ,  79 ,  80 ,  81 ,  82 ,  83 ,  84 ,  85 ,  86 ,  87 ,  88 ,  89 ,  90 ,  91 ,  92 ,  93 ,  94 ,  95 ,  96 ,  97 ,  98 ,  99 ,  100 ,  
  1000.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  
  1000.0 ,  947.8880371492262 ,  895.9982040762125 ,  844.549792875617 ,  793.7564806341504 ,  743.8236710266676 ,  694.9460098733147 ,  647.3051245823617 ,  601.0676308880812 ,  556.3834426215096 ,  513.3844117067651 ,  472.1833164658973 ,  432.87320696294944 ,  395.52710684392343 ,  360.198062240152 ,  326.91952007812824 ,  295.7060108218269 ,  266.55410446125165 ,  239.44360359917732 ,  214.33893386800372 ,  191.19068966628691 ,  169.93729232249007 ,  150.50671820546222 ,  132.81825589780283 ,  116.78425418509698 ,  102.31182611986924 ,  89.30447860540613 ,  77.66364161444113 ,  67.29007611459792 ,  58.08514482829008 ,  49.951934936440466 ,  42.79622659039575 ,  36.527305496796885 ,  31.05862178490031 ,  26.30830078189075 ,  22.199514163684114 ,  18.660722197285565 ,  15.625799450315867 ,  13.03405743864272 ,  10.830178255753594 ,  8.964073332040073 ,  7.390681171935682 ,  6.069717280424868 ,  4.965388588124256 ,  4.046083584932376 ,  3.2840481413744556 ,  2.6550556937274337 ,  2.1380791461489252 ,  1.7149705447245651 ,  1.3701533405833857 ,  1.0903309096760267 ,  0.864213955188859 ,  0.682268497314567 ,  0.5364853602133053 ,  0.4201713979976489 ,  0.32776215651182383 ,  0.25465523815114466 ,  0.1970633130790702 ,  0.15188549041982924 ,  0.11659561495071102 ,  0.08914597588272954 ,  0.06788489221719374 ,  0.05148666230059007 ,  0.03889242297162809 ,  0.0292605466802911 ,  0.021925304972739923 ,  0.016362636915459916 ,  0.012161975715855533 ,  0.009003201531015748 ,  0.006637899815075343 ,  0.004874210063860573 ,  0.0035646477862769643 ,  0.0025963719500623483 ,  0.0018834505322047335 ,  0.0013607480919972659 ,  9.791217326551305E-4 ,  7.01665903477533E-4 ,  5.007928485269986E-4 ,  3.5597484577465366E-4 ,  2.520074500012015E-4 ,  1.7768051350230962E-4 ,  1.2476652733539595E-4 ,  8.725449072244373E-5 ,  6.077269182469536E-5 ,  4.2156029962825414E-5 ,  2.9123325930413557E-5 ,  2.0037868921463087E-5 ,  1.3730617069995787E-5 ,  9.370305178890703E-6 ,  6.368486708652199E-6 ,  4.310451856781583E-6 ,  2.9052162062725984E-6 ,  1.9494867729008547E-6 ,  1.3018197932979092E-6 ,  8.641691806587914E-7 ,  5.687623456651636E-7 ,  3.6879174558634986E-7 ,  2.3181610231404193E-7 ,  1.3506269169738516E-7 ,  6.203759994605207E-8 ,  0.0 ,  
  1000.0 ,  963.1345324844872 ,  926.347736270855 ,  889.717779256318 ,  853.3218278947511 ,  817.2355598099637 ,  781.5326921883322 ,  746.2845308441985 ,  711.5595445464029 ,  677.4229688240893 ,  643.9364430413905 ,  611.1576840518605 ,  579.140199223346 ,  547.9330410719175 ,  517.5806051694335 ,  488.1224724034307 ,  459.59329608047176 ,  432.0227337847806 ,  405.43542334245706 ,  379.8510017067018 ,  355.284165079436 ,  331.7447681266782 ,  309.2379597352058 ,  287.76435240143087 ,  267.3202220438893 ,  247.89773479089286 ,  229.4851971161122 ,  212.06732557730737 ,  195.6255323561307 ,  180.13822279782977 ,  165.5811012057348 ,  151.9274812527151 ,  139.14859752568458 ,  127.21391491447139 ,  116.09143278723514 ,  105.7479811550852 ,  96.14950631244346 ,  87.2613437407623 ,  79.0484763753472 ,  71.47577665231921 ,  64.50823106961639 ,  58.111146307195156 ,  52.25033625258874 ,  46.89228956457259 ,  42.00431767634723 ,  37.554683387453224 ,  33.512710418284655 ,  29.84887450089593 ,  26.534876753720937 ,  23.543700235338576 ,  20.84965069355195 ,  18.428382621295953 ,  16.256911801182753 ,  14.313615567126817 ,  12.578222036056673 ,  11.031789567060002 ,  9.656677691436983 ,  8.436510727191148 ,  7.356135247672967 ,  6.401572518620526 ,  5.559966952901391 ,  4.819531559955635 ,  4.1694912892818365 ,  3.6000250861567338 ,  3.102207394850609 ,  2.6679497614381944 ,  2.289943106254782 ,  1.9616011562919198 ,  1.6770054513405057 ,  1.430852265273188 ,  1.2184017161378051 ,  1.0354292761638249 ,  0.8781798356716877 ,  0.7433244233853316 ,  0.6279196398269278 ,  0.5293698202487462 ,  0.44539190878668933 ,  0.37398299595503204 ,  0.3133904469725053 ,  0.2620845283559561 ,  0.21873342438834698 ,  0.1821805230587188 ,  0.1514238424905443 ,  0.12559746331083943 ,  0.10395482947689061 ,  0.08585377938391048 ,  0.07074317025831078 ,  0.05815096156140953 ,  0.047673627060135004 ,  0.03896677008287952 ,  0.031736821993035846 ,  0.025733709858684506 ,  0.020744385443663305 ,  0.016587113830553335 ,  0.013106426028798523 ,  0.010168645699479839 ,  0.007657905515031871 ,  0.005472573576355444 ,  0.003522014645454874 ,  0.0017236146575783096 ,  0.0 ,  
  1000.0 ,  969.8949117856323 ,  939.8326716203289 ,  909.85594465944 ,  880.0070315715661 ,  850.3276895339409 ,  820.8589570782349 ,  791.6409840106171 ,  762.7128675797628 ,  734.1124960050226 ,  705.8764004049568 ,  678.0396160847613 ,  650.635554050828 ,  623.6958835228809 ,  597.25042611003 ,  571.327062207942 ,  545.951650061456 ,  521.1479578217119 ,  496.9376088105413 ,  473.34004008884585 ,  450.37247431122955 ,  428.04990473754276 ,  406.3850931643924 ,  385.38858043720415 ,  365.0687091070946 ,  345.4316577075233 ,  326.4814860442583 ,  308.2201908192534 ,  290.64777084516095 ,  273.76230105278773 ,  257.5600144491276 ,  242.03539114881482 ,  227.1812535769522 ,  212.98886692617134 ,  199.44804394524454 ,  186.54725314025654 ,  174.27372948181875 ,  162.6135867325341 ,  151.55193053729442 ,  141.07297145433313 ,  131.160137146534 ,  121.7961829995391 ,  112.9633004849045 ,  104.64322264210074 ,  96.81732611172475 ,  89.46672921306845 ,  82.5723856213703 ,  76.1151732629067 ,  70.07597810881123 ,  64.43577261046659 ,  59.17568857985822 ,  54.27708437682952 ,  49.721606321225636 ,  45.49124430099954 ,  41.568381597098096 ,  37.93583899202872 ,  34.57691327118022 ,  31.47541026404582 ,  28.615672606354565 ,  25.9826024336989 ,  23.561679242542823 ,  21.338973175561364 ,  19.30115400519179 ,  17.435496102209072 ,  15.72987968525149 ,  14.172788652726354 ,  12.753305300651675 ,  11.461102229000915 ,  10.286431735280644 ,  9.22011298767103 ,  8.253517261384673 ,  7.37855151124171 ,  6.587640541100427 ,  5.873708017014337 ,  5.230156556065367 ,  4.6508471070227415 ,  4.130077822528676 ,  3.66256260565342 ,  3.2434094965936424 ,  2.868099048208194 ,  2.532462822154855 ,  2.2326621207734547 ,  1.9651670536702568 ,  1.7267360223230526 ,  1.5143956910229122 ,  1.32542149818579 ,  1.1573187485515746 ,  1.0078043140911177 ,  0.8747889595835545 ,  0.7563602978328277 ,  0.6507663693594736 ,  0.5563998321335362 ,  0.47178273849334573 ,  0.39555186880392057 ,  0.3264445846295416 ,  0.2632851581958562 ,  0.20497152967726606 ,  0.15046243933278447 ,  0.09876487770480935 ,  0.04892179396335905 ,  0.0 ,  
  1000.0 ,  973.9262538252835 ,  947.8803463374784 ,  921.8900270764252 ,  895.982867763491 ,  870.1861745779474 ,  844.5269018461786 ,  819.0315675982358 ,  793.7261714323956 ,  768.6361151112803 ,  743.7861262929632 ,  719.2001857774694 ,  694.9014586234304 ,  670.9122294615881 ,  647.2538423016424 ,  623.9466450968604 ,  601.0099392972252 ,  578.4619345869935 ,  556.3197089666633 ,  534.5991743028643 ,  513.3150474328597 ,  492.4808268735435 ,  472.10877514831293 ,  452.20990670930814 ,  432.793981397537 ,  413.86950334959477 ,  395.4437252273415 ,  377.5226576162113 ,  360.1110834090546 ,  343.2125769657239 ,  326.8295278141869 ,  310.9631686369279 ,  295.6136072669017 ,  280.7798624004114 ,  266.45990272006827 ,  252.65068910948094 ,  239.34821963253023 ,  226.54757694398927 ,  214.24297779480958 ,  202.42782429454059 ,  191.0947565949976 ,  180.2357066633346 ,  169.84195281897672 ,  159.9041747172929 ,  150.41250847327325 ,  141.35660163065063 ,  132.72566769569795 ,  124.5085399701452 ,  116.69372443410896 ,  109.26945144741183 ,  102.2237260559969 ,  95.54437670911545 ,  89.21910221239551 ,  83.23551676159707 ,  77.58119292164525 ,  72.24370243523884 ,  67.21065476478952 ,  62.46973329051451 ,  58.00872910603141 ,  53.81557237067659 ,  49.87836119485934 ,  46.18538805098268 ,  42.72516371772235 ,  39.48643877967646 ,  36.458222717535534 ,  33.629800635918684 ,  30.99074768685398 ,  28.530941256527058 ,  26.240570991375648 ,  24.110146746877945 ,  22.13050454847945 ,  20.29281065905826 ,  18.588563851174115 ,  17.009595985127646 ,  15.548070995617707 ,  14.196482390594667 ,  12.947649365812708 ,  11.794711637666694 ,  10.731123095213263 ,  9.750644369908798 ,  8.847334418609591 ,  8.015541211856714 ,  7.249891615480976 ,  6.545280549185293 ,  5.896859501072072 ,  5.300024472148323 ,  4.750403419735335 ,  4.2438432635007075 ,  3.776396512580561 ,  3.344307567034548 ,  2.9439987417317184 ,  2.5720560557576277 ,  2.2252148256138184 ,  1.9003450958958865 ,  1.5944369368333469 ,  1.3045856340845035 ,  1.0279767925505325 ,  0.7618713727238742 ,  0.5035906752535197 ,  0.2505012870106498 ,  0.0 ,  
  1000.0 ,  976.6778706872844 ,  953.3756645307185 ,  930.1132536364858 ,  906.9104082287677 ,  883.786746252269 ,  860.7616836233306 ,  837.8543853398005 ,  815.083717654707 ,  792.4682015124688 ,  770.0259674389038 ,  747.7747120677218 ,  725.7316564765813 ,  703.9135064952198 ,  682.3364151367157 ,  661.015947290688 ,  639.9670468042838 ,  619.2040060632326 ,  598.7404381711651 ,  578.5892518108991 ,  558.762628856593 ,  539.2720047906619 ,  520.1280519642448 ,  501.340665724911 ,  482.91895342029716 ,  464.8712262715834 ,  447.2049940962212 ,  429.9269628452412 ,  413.04303490685254 ,  396.5583121149981 ,  380.4771013891219 ,  364.80292291970284 ,  349.5385208031771 ,  334.68587601977106 ,  320.2462216385296 ,  306.22006012551014 ,  292.6071826237346 ,  279.40669006708674 ,  266.6170159849157 ,  254.23595084967621 ,  242.26066781648967 ,  230.6877497010542 ,  219.51321704083625 ,  208.73255708393248 ,  198.34075355036146 ,  188.33231701180046 ,  178.70131573788007 ,  169.4414068600472 ,  160.545867707654 ,  152.00762717527112 ,  143.81929698520804 ,  135.9732027147823 ,  128.4614144639654 ,  121.2757770455683 ,  114.40793958706223 ,  107.84938444039102 ,  101.59145530365788 ,  95.62538446629924 ,  89.94231909722868 ,  84.5333465033882 ,  79.38951829412207 ,  74.50187339473553 ,  69.86145986046694 ,  65.45935544983871 ,  61.28668692391028 ,  57.3346480453024 ,  53.59451625795157 ,  50.0576680353567 ,  46.71559289156767 ,  43.55990605531474 ,  40.5823598134636 ,  37.774853535392594 ,  35.12944239490895 ,  32.63834481094881 ,  30.293948632528327 ,  28.088816097238464 ,  26.015687596003147 ,  24.067484279855478 ,  22.23730954714256 ,  20.51844945185627 ,  18.904372075722506 ,  17.388725908278104 ,  15.965337280452161 ,  14.628206898154076 ,  13.371505523092424 ,  12.189568848519684 ,  11.076891617846798 ,  10.028121034126457 ,  9.038049508287145 ,  8.101606793736437 ,  7.213851554575626 ,  6.369962414189615 ,  5.565228530435604 ,  4.795039743064308 ,  4.054876338394536 ,  3.3402984756476144 ,  2.6469353187500246 ,  1.9704739168479932 ,  1.306647876266652 ,  0.6512258661942383 ,  0.0 ,  
  1000.0 ,  978.7092346245383 ,  957.4336265547838 ,  936.1883007179963 ,  914.9883173996086 ,  893.8486402093972 ,  872.7841043905544 ,  851.8093855832863 ,  830.938969152314 ,  810.1871201848428 ,  789.5678542622411 ,  769.0949091048535 ,  748.7817171850684 ,  728.6413793990178 ,  708.6866398821113 ,  688.9298620480645 ,  669.3830059251629 ,  650.0576068572898 ,  630.964755630736 ,  612.1150800810789 ,  593.518728227468 ,  575.1853529745692 ,  557.1240984151988 ,  539.3435877594 ,  521.8519129083959 ,  504.65662568454354 ,  487.7647307211639 ,  471.18268000895 ,  454.9163690886279 ,  438.9711348726671 ,  423.35175507217673 ,  408.062449198689 ,  393.1068811043642 ,  378.48816301828504 ,  364.2088610309621 ,  350.2710019739684 ,  336.6760816367922 ,  323.4250742585489 ,  310.5184432281511 ,  297.9561529229053 ,  285.7376816122976 ,  273.8620353509631 ,  262.3277627824872 ,  251.13297077379707 ,  240.2753407984228 ,  229.75214598588502 ,  219.56026875384498 ,  209.69621893946254 ,  200.1561523466118 ,  190.93588962620123 ,  182.03093540781543 ,  173.43649760222428 ,  165.1475067959675 ,  157.15863566120737 ,  149.46431830631775 ,  142.0587694952311 ,  134.93600366636304 ,  128.08985368496258 ,  121.51398926596329 ,  115.20193500781465 ,  109.14708798133063 ,  103.34273482127725 ,  97.78206827220896 ,  92.4582031439324 ,  87.36419163590239 ,  82.49303799381585 ,  77.83771246564447 ,  73.39116452831576 ,  69.14633536019613 ,  65.09616953842954 ,  61.233625944026755 ,  57.55168786136676 ,  54.04337226244968 ,  50.70173826981801 ,  47.519894795527875 ,  44.49100735689808 ,  41.608304072978115 ,  38.86508084875862 ,  36.2547057570838 ,  33.770622631021524 ,  31.40635388209182 ,  29.155502562252025 ,  27.011753689885666 ,  24.96887486223841 ,  23.02071617880057 ,  21.16120950203748 ,  19.38436708363895 ,  17.68427958608339 ,  16.0551135308084 ,  14.491108205642945 ,  12.986572065399855 ,  11.535878660649871 ,  10.133462130708097 ,  8.773812297769382 ,  7.451469399927362 ,  6.161018501516992 ,  4.897083619833552 ,  3.6543216078040928 ,  2.4274158326298334 ,  1.2110696907795955 ,  0.0 ,  
  1000.0 ,  980.2879830110253 ,  960.5879928606441 ,  940.9120343330262 ,  921.272068170367 ,  901.6799892188021 ,  882.1476047737922 ,  862.6866131901356 ,  843.3085828206199 ,  824.0249313459105 ,  804.8469055566075 ,  785.7855616464576 ,  766.8517460735359 ,  748.0560770437951 ,  729.4089266687516 ,  710.9204038462263 ,  692.6003379100351 ,  674.4582630913095 ,  656.5034038307588 ,  638.7446609776778 ,  621.1905989078689 ,  603.8494335889117 ,  586.7290216173851 ,  569.836850248765 ,  553.1800284367775 ,  536.7652788950272 ,  520.5989311897492 ,  504.68691586857324 ,  489.03475962625873 ,  473.6475815044806 ,  458.53009011892925 ,  443.6865819032615 ,  429.12094035580935 ,  414.83663627143846 ,  400.83672893757125 ,  387.12386827015064 ,  373.70029786224234 ,  360.56785891506763 ,  347.72799501852944 ,  335.181757745758 ,  322.92981302386454 ,  310.97244824095696 ,  299.30958004754984 ,  287.94076280879744 ,  276.8651976624915 ,  266.0817421364999 ,  255.58892027828256 ,  245.38493324830358 ,  235.46767032855553 ,  225.83472029703927 ,  216.48338311887483 ,  207.41068190476784 ,  198.6133750878089 ,  190.0879687700338 ,  181.83072919081934 ,  173.83769527001488 ,  166.10469117971542 ,  158.62733889975243 ,  151.4010707133068 ,  144.42114160052154 ,  137.6826414896047 ,  131.1805073266484 ,  124.90953492724282 ,  118.86439057491748 ,  113.0396223334917 ,  107.42967104254404 ,  102.02888096740884 ,  96.8315100773678 ,  91.8317399280088 ,  87.02368512606841 ,  82.40140235744525 ,  77.95889896145837 ,  73.69014103682036 ,  69.58906106718723 ,  65.64956505652788 ,  61.86553916691963 ,  58.23085585371018 ,  54.739379495285505 ,  51.38497151694065 ,  48.16149501055986 ,  45.06281885396453 ,  42.0828213358825 ,  39.21539329451775 ,  36.45444077965948 ,  33.79388725014974 ,  31.227675320335265 ,  28.749768070851644 ,  26.35414994072488 ,  24.034827219329202 ,  21.78582815819874 ,  19.601202724063228 ,  17.475022015752188 ,  15.401377368797739 ,  13.374379172650492 ,  11.38815542641396 ,  9.436850059896813 ,  7.514621047574337 ,  5.61563834375022 ,  3.734081667803764 ,  1.8641381689076866 ,  0.0 ,  
  1000.0 ,  981.5601328674022 ,  963.1301032427616 ,  944.7197327808822 ,  926.3388114718698 ,  907.9970819126438 ,  889.7042237026353 ,  871.4698380043324 ,  853.3034323087022 ,  835.2144054447399 ,  817.212032871468 ,  799.3054522896457 ,  781.5036496092259 ,  763.8154453072711 ,  746.2494812095679 ,  728.8142077275862 ,  711.5178715807477 ,  694.3685040321506 ,  677.3739096640097 ,  660.5416557170888 ,  643.8790620163311 ,  627.3931915027792 ,  611.0908413896723 ,  594.9785349583858 ,  579.0625140075944 ,  563.3487319667412 ,  547.8428476825715 ,  532.5502198851599 ,  517.4759023375345 ,  502.6246396706797 ,  488.00086390340994 ,  473.6086916443403 ,  459.45192197095514 ,  445.53403497860745 ,  431.8581909901569 ,  418.427230414914 ,  405.2436742435747 ,  392.3097251639392 ,  379.6272692804023 ,  367.1978784184887 ,  355.0228129940999 ,  343.10302542562954 ,  331.43916406571236 ,  320.0315776280904 ,  308.8803200839192 ,  297.9851560007927 ,  287.34556629685335 ,  276.9607543815541 ,  266.8296526539798 ,  256.9509293290905 ,  247.32299556184023 ,  237.94401283883616 ,  228.8119006070425 ,  219.92434410899443 ,  211.27880239407392 ,  202.8725164755969 ,  194.7025176037818 ,  186.76563562509898 ,  179.0585073990366 ,  171.57758524396291 ,  164.3191453845031 ,  157.2792963736859 ,  150.45398746403913 ,  143.8390169028208 ,  137.43004012765869 ,  131.22257784002994 ,  125.21202393523492 ,  119.39365326880494 ,  113.76262924062132 ,  108.31401117940754 ,  103.0427615116842 ,  97.94375270073652 ,  93.01177394263578 ,  88.24153760786658 ,  83.6276854186417 ,  79.16479435352466 ,  74.84738227252188 ,  70.66991325734858 ,  66.62680266310491 ,  62.71242187911935 ,  58.921102798219636 ,  55.247141995167965 ,  51.68480461644856 ,  48.2283279850119 ,  44.87192492495785 ,  41.60978681247633 ,  38.43608636065517 ,  35.34498014700165 ,  32.33061089371154 ,  29.387109511846177 ,  26.508596921645164 ,  23.689185662204807 ,  20.922981304690097 ,  18.204083684113243 ,  15.526587965509634 ,  12.884585561062238 ,  10.27216491537365 ,  7.68341217665369 ,  5.11241177208052 ,  2.55324690600537 ,  0.0 ,  
  1000.0 ,  982.6126868355107 ,  965.2336037775767 ,  947.8709690343753 ,  930.5329770445724 ,  913.2277866605921 ,  895.963509413253 ,  878.7481978844603 ,  861.5898342142727 ,  844.4963187682031 ,  827.475458990067 ,  810.534958465056 ,  793.682406217009 ,  776.9252662630477 ,  760.2708674478863 ,  743.7263935791715 ,  727.2988738842087 ,  710.9951738073486 ,  694.8219861661817 ,  678.7858226834921 ,  662.8930059106904 ,  647.1496615571604 ,  631.5617112386308 ,  616.1348656563295 ,  600.8746182172916 ,  585.7862391047892 ,  570.8747698064197 ,  556.1450181059645 ,  541.6015535436794 ,  527.2487033482438 ,  513.0905488421565 ,  499.13092232094766 ,  485.3734044051629 ,  471.82132186269735 ,  458.47774589769494 ,  445.34549090090684 ,  432.42711365511207 ,  419.72491298795944 ,  407.2409298633893 ,  394.9769479016413 ,  382.9344943167632 ,  371.1148412594948 ,  359.51900755242366 ,  348.1477608033997 ,  337.00161988234754 ,  326.08085774583776 ,  315.3855045930775 ,  304.91535133634136 ,  294.66995336831405 ,  284.6486346083259 ,  274.8504918090622 ,  265.2743991049955 ,  255.91901278353794 ,  246.7827762597367 ,  237.8639252352334 ,  229.16049302218914 ,  220.67031601292075 ,  212.39103927612473 ,  204.3201222607542 ,  196.4548445888803 ,  188.7923119192024 ,  181.32946186326473 ,  174.06306993689685 ,  166.98975552991425 ,  160.10598787768578 ,  153.4080920188057 ,  146.89225472378376 ,  140.55453038038723 ,  134.3908468220405 ,  128.39701108648717 ,  122.56871509276311 ,  116.9015412253994 ,  111.39096781567173 ,  106.03237451063637 ,  100.82104752163343 ,  95.7521847448935 ,  90.82090074785248 ,  86.02223161575432 ,  81.35113965409778 ,  76.80251794346145 ,  72.37119474421291 ,  68.05193774957189 ,  63.83945818644861 ,  59.72841476441357 ,  55.71341747407001 ,  51.78903123699513 ,  47.949779410280485 ,  44.19014714953926 ,  40.50458463505339 ,  36.887510166500306 ,  33.33331313243133 ,  29.836356861361594 ,  26.390981361978334 ,  22.991505960574386 ,  19.632231844366174 ,  16.307444519859132 ,  13.011416195873778 ,  9.738408101245398 ,  6.482672747553693 ,  3.238456147527188 ,  0.0 ,  
